Country,Obesity Rate,Male Obesity Rate,Female Obesity Rate,average_price,item_name
Lesotho,19.3,7.4,30.7,1.62,"Imported Beer (0.33 Liter Bottle), Markets"
Lesotho,19.3,7.4,30.7,5,"Cigarettes (Pack of 20, Marlboro), Markets"
Lesotho,19.3,7.4,30.7,6.03,"Chicken Fillets (1 kg), Markets"
Lesotho,19.3,7.4,30.7,1.76,"Apples (1 kg), Markets"
Lesotho,19.3,7.4,30.7,2.35,"Oranges (1 kg), Markets"
Lesotho,19.3,7.4,30.7,1.51,"Potatoes (1 kg), Markets"
Lesotho,19.3,7.4,30.7,1.51,"Lettuce (1 Head), Markets"
Lesotho,19.3,7.4,30.7,1.54,"Cappuccino (Regular Size), Restaurants"
Lesotho,19.3,7.4,30.7,2.06,"White Rice (1 kg), Markets"
Lesotho,19.3,7.4,30.7,2.35,"Tomatoes (1 kg), Markets"
Lesotho,19.3,7.4,30.7,1.82,"Bananas (1 kg), Markets"
Lesotho,19.3,7.4,30.7,1.21,"Onions (1 kg), Markets"
Lesotho,19.3,7.4,30.7,5.37,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Spain,19.2,21.7,16.8,17.18,"Meal at an Inexpensive Restaurant, Restaurants"
Spain,19.2,21.7,16.8,58.22,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Spain,19.2,21.7,16.8,11.64,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Spain,19.2,21.7,16.8,3.49,"Domestic Draft Beer (0.5 Liter), Restaurants"
Spain,19.2,21.7,16.8,4.08,"Imported Beer (0.33 Liter Bottle), Restaurants"
Spain,19.2,21.7,16.8,2.56,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Spain,19.2,21.7,16.8,1.87,"Bottled Water (0.33 Liter), Restaurants"
Spain,19.2,21.7,16.8,1.21,"Milk (Regular, 1 Liter), Markets"
Spain,19.2,21.7,16.8,1.56,"Fresh White Bread (500 g Loaf), Markets"
Spain,19.2,21.7,16.8,3.16,"Eggs (12, Large Size), Markets"
Spain,19.2,21.7,16.8,14.41,"Local Cheese (1 kg), Markets"
Spain,19.2,21.7,16.8,0.78,"Bottled Water (1.5 Liter), Markets"
Spain,19.2,21.7,16.8,5.82,"Bottle of Wine (Mid-Range), Markets"
Spain,19.2,21.7,16.8,1.31,"Domestic Beer (0.5 Liter Bottle), Markets"
Spain,19.2,21.7,16.8,2.18,"Imported Beer (0.33 Liter Bottle), Markets"
Spain,19.2,21.7,16.8,6.61,"Cigarettes (Pack of 20, Marlboro), Markets"
Spain,19.2,21.7,16.8,8.55,"Chicken Fillets (1 kg), Markets"
Spain,19.2,21.7,16.8,2.5,"Apples (1 kg), Markets"
Spain,19.2,21.7,16.8,2.12,"Oranges (1 kg), Markets"
Spain,19.2,21.7,16.8,1.84,"Potatoes (1 kg), Markets"
Spain,19.2,21.7,16.8,1.33,"Lettuce (1 Head), Markets"
Spain,19.2,21.7,16.8,2.39,"Cappuccino (Regular Size), Restaurants"
Spain,19.2,21.7,16.8,1.64,"White Rice (1 kg), Markets"
Spain,19.2,21.7,16.8,2.61,"Tomatoes (1 kg), Markets"
Spain,19.2,21.7,16.8,2.07,"Bananas (1 kg), Markets"
Spain,19.2,21.7,16.8,2.01,"Onions (1 kg), Markets"
Spain,19.2,21.7,16.8,16,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Afghanistan,17.6,13.4,21.8,2.3,"Meal at an Inexpensive Restaurant, Restaurants"
Afghanistan,17.6,13.4,21.8,10.36,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Afghanistan,17.6,13.4,21.8,3.83,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Afghanistan,17.6,13.4,21.8,3.07,"Domestic Draft Beer (0.5 Liter), Restaurants"
Afghanistan,17.6,13.4,21.8,7.66,"Imported Beer (0.33 Liter Bottle), Restaurants"
Afghanistan,17.6,13.4,21.8,0.43,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Afghanistan,17.6,13.4,21.8,0.16,"Bottled Water (0.33 Liter), Restaurants"
Afghanistan,17.6,13.4,21.8,0.79,"Milk (Regular, 1 Liter), Markets"
Afghanistan,17.6,13.4,21.8,0.24,"Fresh White Bread (500 g Loaf), Markets"
Afghanistan,17.6,13.4,21.8,1.67,"Eggs (12, Large Size), Markets"
Afghanistan,17.6,13.4,21.8,4.1,"Local Cheese (1 kg), Markets"
Afghanistan,17.6,13.4,21.8,0.34,"Bottled Water (1.5 Liter), Markets"
Afghanistan,17.6,13.4,21.8,1.84,"Bottle of Wine (Mid-Range), Markets"
Afghanistan,17.6,13.4,21.8,0.66,"Domestic Beer (0.5 Liter Bottle), Markets"
Afghanistan,17.6,13.4,21.8,1.11,"Imported Beer (0.33 Liter Bottle), Markets"
Afghanistan,17.6,13.4,21.8,2.3,"Cigarettes (Pack of 20, Marlboro), Markets"
Afghanistan,17.6,13.4,21.8,3.61,"Chicken Fillets (1 kg), Markets"
Afghanistan,17.6,13.4,21.8,0.64,"Apples (1 kg), Markets"
Afghanistan,17.6,13.4,21.8,0.83,"Oranges (1 kg), Markets"
Afghanistan,17.6,13.4,21.8,0.46,"Potatoes (1 kg), Markets"
Afghanistan,17.6,13.4,21.8,0.34,"Lettuce (1 Head), Markets"
Afghanistan,17.6,13.4,21.8,0.97,"Cappuccino (Regular Size), Restaurants"
Afghanistan,17.6,13.4,21.8,1.86,"White Rice (1 kg), Markets"
Afghanistan,17.6,13.4,21.8,0.54,"Tomatoes (1 kg), Markets"
Afghanistan,17.6,13.4,21.8,0.85,"Bananas (1 kg), Markets"
Afghanistan,17.6,13.4,21.8,0.39,"Onions (1 kg), Markets"
Afghanistan,17.6,13.4,21.8,6.16,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Maldives,17.6,13.2,23.9,6.49,"Meal at an Inexpensive Restaurant, Restaurants"
Maldives,17.6,13.2,23.9,50.29,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Maldives,17.6,13.2,23.9,9.73,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Maldives,17.6,13.2,23.9,4.87,"Domestic Draft Beer (0.5 Liter), Restaurants"
Maldives,17.6,13.2,23.9,9.73,"Imported Beer (0.33 Liter Bottle), Restaurants"
Maldives,17.6,13.2,23.9,1.5,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Maldives,17.6,13.2,23.9,0.31,"Bottled Water (0.33 Liter), Restaurants"
Maldives,17.6,13.2,23.9,1.72,"Milk (Regular, 1 Liter), Markets"
Maldives,17.6,13.2,23.9,1.51,"Fresh White Bread (500 g Loaf), Markets"
Maldives,17.6,13.2,23.9,1.62,"Eggs (12, Large Size), Markets"
Maldives,17.6,13.2,23.9,8.65,"Local Cheese (1 kg), Markets"
Maldives,17.6,13.2,23.9,0.66,"Bottled Water (1.5 Liter), Markets"
Maldives,17.6,13.2,23.9,9.73,"Bottle of Wine (Mid-Range), Markets"
Maldives,17.6,13.2,23.9,2.92,"Domestic Beer (0.5 Liter Bottle), Markets"
Maldives,17.6,13.2,23.9,4.33,"Imported Beer (0.33 Liter Bottle), Markets"
Maldives,17.6,13.2,23.9,12.98,"Cigarettes (Pack of 20, Marlboro), Markets"
Maldives,17.6,13.2,23.9,5.67,"Chicken Fillets (1 kg), Markets"
Maldives,17.6,13.2,23.9,4.13,"Apples (1 kg), Markets"
Maldives,17.6,13.2,23.9,3.81,"Oranges (1 kg), Markets"
Maldives,17.6,13.2,23.9,1.46,"Potatoes (1 kg), Markets"
Maldives,17.6,13.2,23.9,2.6,"Lettuce (1 Head), Markets"
Maldives,17.6,13.2,23.9,3.37,"Cappuccino (Regular Size), Restaurants"
Maldives,17.6,13.2,23.9,0.9,"White Rice (1 kg), Markets"
Maldives,17.6,13.2,23.9,3.14,"Tomatoes (1 kg), Markets"
Maldives,17.6,13.2,23.9,3.73,"Bananas (1 kg), Markets"
Maldives,17.6,13.2,23.9,1.19,"Onions (1 kg), Markets"
Maldives,17.6,13.2,23.9,10.33,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Botswana,17.5,7.9,26.5,8.47,"Meal at an Inexpensive Restaurant, Restaurants"
Botswana,17.5,7.9,26.5,30.1,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Botswana,17.5,7.9,26.5,6.02,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Botswana,17.5,7.9,26.5,2.14,"Domestic Draft Beer (0.5 Liter), Restaurants"
Botswana,17.5,7.9,26.5,2.45,"Imported Beer (0.33 Liter Bottle), Restaurants"
Botswana,17.5,7.9,26.5,0.95,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Botswana,17.5,7.9,26.5,0.51,"Bottled Water (0.33 Liter), Restaurants"
Botswana,17.5,7.9,26.5,1.44,"Milk (Regular, 1 Liter), Markets"
Botswana,17.5,7.9,26.5,0.87,"Fresh White Bread (500 g Loaf), Markets"
Botswana,17.5,7.9,26.5,2.34,"Eggs (12, Large Size), Markets"
Botswana,17.5,7.9,26.5,7.02,"Local Cheese (1 kg), Markets"
Botswana,17.5,7.9,26.5,0.9,"Bottled Water (1.5 Liter), Markets"
Botswana,17.5,7.9,26.5,4.52,"Bottle of Wine (Mid-Range), Markets"
Botswana,17.5,7.9,26.5,1.6,"Domestic Beer (0.5 Liter Bottle), Markets"
Botswana,17.5,7.9,26.5,1.82,"Imported Beer (0.33 Liter Bottle), Markets"
Botswana,17.5,7.9,26.5,3.76,"Cigarettes (Pack of 20, Marlboro), Markets"
Botswana,17.5,7.9,26.5,5.42,"Chicken Fillets (1 kg), Markets"
Botswana,17.5,7.9,26.5,1.7,"Apples (1 kg), Markets"
Botswana,17.5,7.9,26.5,1.86,"Oranges (1 kg), Markets"
Botswana,17.5,7.9,26.5,1.5,"Potatoes (1 kg), Markets"
Botswana,17.5,7.9,26.5,1.29,"Lettuce (1 Head), Markets"
Botswana,17.5,7.9,26.5,2.21,"Cappuccino (Regular Size), Restaurants"
Botswana,17.5,7.9,26.5,1.98,"White Rice (1 kg), Markets"
Botswana,17.5,7.9,26.5,1.7,"Tomatoes (1 kg), Markets"
Botswana,17.5,7.9,26.5,1.49,"Bananas (1 kg), Markets"
Botswana,17.5,7.9,26.5,1.36,"Onions (1 kg), Markets"
Botswana,17.5,7.9,26.5,5.47,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Equatorial Guinea,17.2,7.3,29,14.2,"Meal at an Inexpensive Restaurant, Restaurants"
Equatorial Guinea,17.2,7.3,29,71.01,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Equatorial Guinea,17.2,7.3,29,8.88,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Equatorial Guinea,17.2,7.3,29,2.66,"Domestic Draft Beer (0.5 Liter), Restaurants"
Equatorial Guinea,17.2,7.3,29,4.44,"Imported Beer (0.33 Liter Bottle), Restaurants"
Equatorial Guinea,17.2,7.3,29,1.07,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Equatorial Guinea,17.2,7.3,29,0.89,"Bottled Water (0.33 Liter), Restaurants"
Equatorial Guinea,17.2,7.3,29,2.62,"Milk (Regular, 1 Liter), Markets"
Equatorial Guinea,17.2,7.3,29,3.37,"Fresh White Bread (500 g Loaf), Markets"
Equatorial Guinea,17.2,7.3,29,3.31,"Eggs (12, Large Size), Markets"
Equatorial Guinea,17.2,7.3,29,8.7,"Local Cheese (1 kg), Markets"
Equatorial Guinea,17.2,7.3,29,2.04,"Bottled Water (1.5 Liter), Markets"
Equatorial Guinea,17.2,7.3,29,6.21,"Bottle of Wine (Mid-Range), Markets"
Equatorial Guinea,17.2,7.3,29,2.49,"Domestic Beer (0.5 Liter Bottle), Markets"
Equatorial Guinea,17.2,7.3,29,0.89,"Imported Beer (0.33 Liter Bottle), Markets"
Equatorial Guinea,17.2,7.3,29,4.93,"Cigarettes (Pack of 20, Marlboro), Markets"
Equatorial Guinea,17.2,7.3,29,7.02,"Chicken Fillets (1 kg), Markets"
Equatorial Guinea,17.2,7.3,29,5.86,"Apples (1 kg), Markets"
Equatorial Guinea,17.2,7.3,29,7.1,"Oranges (1 kg), Markets"
Equatorial Guinea,17.2,7.3,29,3.11,"Potatoes (1 kg), Markets"
Equatorial Guinea,17.2,7.3,29,0.89,"Lettuce (1 Head), Markets"
Equatorial Guinea,17.2,7.3,29,3.99,"Cappuccino (Regular Size), Restaurants"
Equatorial Guinea,17.2,7.3,29,2.31,"White Rice (1 kg), Markets"
Equatorial Guinea,17.2,7.3,29,3.99,"Tomatoes (1 kg), Markets"
Equatorial Guinea,17.2,7.3,29,1.78,"Bananas (1 kg), Markets"
Equatorial Guinea,17.2,7.3,29,3.11,"Onions (1 kg), Markets"
Equatorial Guinea,17.2,7.3,29,8.66,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Austria,17,20,14.3,17.47,"Meal at an Inexpensive Restaurant, Restaurants"
Austria,17,20,14.3,81.51,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Austria,17,20,14.3,12.81,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Austria,17,20,14.3,5.82,"Domestic Draft Beer (0.5 Liter), Restaurants"
Austria,17,20,14.3,5.24,"Imported Beer (0.33 Liter Bottle), Restaurants"
Austria,17,20,14.3,3.95,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Austria,17,20,14.3,3.06,"Bottled Water (0.33 Liter), Restaurants"
Austria,17,20,14.3,1.73,"Milk (Regular, 1 Liter), Markets"
Austria,17,20,14.3,2.99,"Fresh White Bread (500 g Loaf), Markets"
Austria,17,20,14.3,4.8,"Eggs (12, Large Size), Markets"
Austria,17,20,14.3,20.5,"Local Cheese (1 kg), Markets"
Austria,17,20,14.3,0.93,"Bottled Water (1.5 Liter), Markets"
Austria,17,20,14.3,8.15,"Bottle of Wine (Mid-Range), Markets"
Austria,17,20,14.3,1.53,"Domestic Beer (0.5 Liter Bottle), Markets"
Austria,17,20,14.3,2.1,"Imported Beer (0.33 Liter Bottle), Markets"
Austria,17,20,14.3,7.57,"Cigarettes (Pack of 20, Marlboro), Markets"
Austria,17,20,14.3,14.94,"Chicken Fillets (1 kg), Markets"
Austria,17,20,14.3,3.08,"Apples (1 kg), Markets"
Austria,17,20,14.3,3.23,"Oranges (1 kg), Markets"
Austria,17,20,14.3,2.34,"Potatoes (1 kg), Markets"
Austria,17,20,14.3,2.01,"Lettuce (1 Head), Markets"
Austria,17,20,14.3,4.72,"Cappuccino (Regular Size), Restaurants"
Austria,17,20,14.3,2.65,"White Rice (1 kg), Markets"
Austria,17,20,14.3,4.59,"Tomatoes (1 kg), Markets"
Austria,17,20,14.3,2.48,"Bananas (1 kg), Markets"
Austria,17,20,14.3,2.16,"Onions (1 kg), Markets"
Austria,17,20,14.3,23.33,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Netherlands,16.9,16.8,17.1,23.29,"Meal at an Inexpensive Restaurant, Restaurants"
Netherlands,16.9,16.8,17.1,93.16,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Netherlands,16.9,16.8,17.1,13.97,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Netherlands,16.9,16.8,17.1,6.99,"Domestic Draft Beer (0.5 Liter), Restaurants"
Netherlands,16.9,16.8,17.1,5.82,"Imported Beer (0.33 Liter Bottle), Restaurants"
Netherlands,16.9,16.8,17.1,3.64,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Netherlands,16.9,16.8,17.1,3,"Bottled Water (0.33 Liter), Restaurants"
Netherlands,16.9,16.8,17.1,1.37,"Milk (Regular, 1 Liter), Markets"
Netherlands,16.9,16.8,17.1,2.32,"Fresh White Bread (500 g Loaf), Markets"
Netherlands,16.9,16.8,17.1,4.97,"Eggs (12, Large Size), Markets"
Netherlands,16.9,16.8,17.1,14.31,"Local Cheese (1 kg), Markets"
Netherlands,16.9,16.8,17.1,0.94,"Bottled Water (1.5 Liter), Markets"
Netherlands,16.9,16.8,17.1,6.99,"Bottle of Wine (Mid-Range), Markets"
Netherlands,16.9,16.8,17.1,1.55,"Domestic Beer (0.5 Liter Bottle), Markets"
Netherlands,16.9,16.8,17.1,2.72,"Imported Beer (0.33 Liter Bottle), Markets"
Netherlands,16.9,16.8,17.1,14.56,"Cigarettes (Pack of 20, Marlboro), Markets"
Netherlands,16.9,16.8,17.1,15.27,"Chicken Fillets (1 kg), Markets"
Netherlands,16.9,16.8,17.1,2.74,"Apples (1 kg), Markets"
Netherlands,16.9,16.8,17.1,2.02,"Oranges (1 kg), Markets"
Netherlands,16.9,16.8,17.1,1.98,"Potatoes (1 kg), Markets"
Netherlands,16.9,16.8,17.1,1.3,"Lettuce (1 Head), Markets"
Netherlands,16.9,16.8,17.1,4.25,"Cappuccino (Regular Size), Restaurants"
Netherlands,16.9,16.8,17.1,2.94,"White Rice (1 kg), Markets"
Netherlands,16.9,16.8,17.1,4.43,"Tomatoes (1 kg), Markets"
Netherlands,16.9,16.8,17.1,2.53,"Bananas (1 kg), Markets"
Netherlands,16.9,16.8,17.1,2.06,"Onions (1 kg), Markets"
Netherlands,16.9,16.8,17.1,17.35,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Sweden,16.4,17.6,15.2,14.86,"Meal at an Inexpensive Restaurant, Restaurants"
Sweden,16.4,17.6,15.2,84.89,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Sweden,16.4,17.6,15.2,11.67,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Sweden,16.4,17.6,15.2,7.96,"Domestic Draft Beer (0.5 Liter), Restaurants"
Sweden,16.4,17.6,15.2,7.96,"Imported Beer (0.33 Liter Bottle), Restaurants"
Sweden,16.4,17.6,15.2,2.81,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Sweden,16.4,17.6,15.2,2.3,"Bottled Water (0.33 Liter), Restaurants"
Sweden,16.4,17.6,15.2,1.71,"Milk (Regular, 1 Liter), Markets"
Sweden,16.4,17.6,15.2,3.04,"Fresh White Bread (500 g Loaf), Markets"
Sweden,16.4,17.6,15.2,4.44,"Eggs (12, Large Size), Markets"
Sweden,16.4,17.6,15.2,12.3,"Local Cheese (1 kg), Markets"
Sweden,16.4,17.6,15.2,1.47,"Bottled Water (1.5 Liter), Markets"
Sweden,16.4,17.6,15.2,11.67,"Bottle of Wine (Mid-Range), Markets"
Sweden,16.4,17.6,15.2,2.04,"Domestic Beer (0.5 Liter Bottle), Markets"
Sweden,16.4,17.6,15.2,2.23,"Imported Beer (0.33 Liter Bottle), Markets"
Sweden,16.4,17.6,15.2,7.96,"Cigarettes (Pack of 20, Marlboro), Markets"
Sweden,16.4,17.6,15.2,12.51,"Chicken Fillets (1 kg), Markets"
Sweden,16.4,17.6,15.2,3.25,"Apples (1 kg), Markets"
Sweden,16.4,17.6,15.2,3.15,"Oranges (1 kg), Markets"
Sweden,16.4,17.6,15.2,1.83,"Potatoes (1 kg), Markets"
Sweden,16.4,17.6,15.2,2.43,"Lettuce (1 Head), Markets"
Sweden,16.4,17.6,15.2,4.9,"Cappuccino (Regular Size), Restaurants"
Sweden,16.4,17.6,15.2,3.81,"White Rice (1 kg), Markets"
Sweden,16.4,17.6,15.2,4.5,"Tomatoes (1 kg), Markets"
Sweden,16.4,17.6,15.2,2.76,"Bananas (1 kg), Markets"
Sweden,16.4,17.6,15.2,1.75,"Onions (1 kg), Markets"
Sweden,16.4,17.6,15.2,19.52,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Liberia,16.2,12.5,19.8,7.5,"Meal at an Inexpensive Restaurant, Restaurants"
Liberia,16.2,12.5,19.8,150,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Liberia,16.2,12.5,19.8,11,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Liberia,16.2,12.5,19.8,3,"Domestic Draft Beer (0.5 Liter), Restaurants"
Liberia,16.2,12.5,19.8,3,"Imported Beer (0.33 Liter Bottle), Restaurants"
Liberia,16.2,12.5,19.8,2,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Liberia,16.2,12.5,19.8,2,"Bottled Water (0.33 Liter), Restaurants"
Liberia,16.2,12.5,19.8,2.12,"Milk (Regular, 1 Liter), Markets"
Liberia,16.2,12.5,19.8,1.79,"Fresh White Bread (500 g Loaf), Markets"
Liberia,16.2,12.5,19.8,3.6,"Eggs (12, Large Size), Markets"
Liberia,16.2,12.5,19.8,11.81,"Local Cheese (1 kg), Markets"
Liberia,16.2,12.5,19.8,2,"Bottled Water (1.5 Liter), Markets"
Liberia,16.2,12.5,19.8,7,"Bottle of Wine (Mid-Range), Markets"
Liberia,16.2,12.5,19.8,2.5,"Domestic Beer (0.5 Liter Bottle), Markets"
Liberia,16.2,12.5,19.8,3.33,"Imported Beer (0.33 Liter Bottle), Markets"
Liberia,16.2,12.5,19.8,5,"Cigarettes (Pack of 20, Marlboro), Markets"
Liberia,16.2,12.5,19.8,11.85,"Chicken Fillets (1 kg), Markets"
Liberia,16.2,12.5,19.8,1.64,"Apples (1 kg), Markets"
Liberia,16.2,12.5,19.8,10.29,"Oranges (1 kg), Markets"
Liberia,16.2,12.5,19.8,1.75,"Potatoes (1 kg), Markets"
Liberia,16.2,12.5,19.8,4.67,"Lettuce (1 Head), Markets"
Liberia,16.2,12.5,19.8,3.33,"Cappuccino (Regular Size), Restaurants"
Liberia,16.2,12.5,19.8,5.16,"White Rice (1 kg), Markets"
Liberia,16.2,12.5,19.8,11.02,"Tomatoes (1 kg), Markets"
Liberia,16.2,12.5,19.8,8.45,"Bananas (1 kg), Markets"
Liberia,16.2,12.5,19.8,10.66,"Onions (1 kg), Markets"
Liberia,16.2,12.5,19.8,35.64,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Sudan,15.5,10.4,20.4,5,"Meal at an Inexpensive Restaurant, Restaurants"
Sudan,15.5,10.4,20.4,22.8,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Sudan,15.5,10.4,20.4,3.05,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Sudan,15.5,10.4,20.4,2,"Domestic Draft Beer (0.5 Liter), Restaurants"
Sudan,15.5,10.4,20.4,2.8,"Imported Beer (0.33 Liter Bottle), Restaurants"
Sudan,15.5,10.4,20.4,0.64,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Sudan,15.5,10.4,20.4,0.44,"Bottled Water (0.33 Liter), Restaurants"
Sudan,15.5,10.4,20.4,1.58,"Milk (Regular, 1 Liter), Markets"
Sudan,15.5,10.4,20.4,1.22,"Fresh White Bread (500 g Loaf), Markets"
Sudan,15.5,10.4,20.4,2.99,"Eggs (12, Large Size), Markets"
Sudan,15.5,10.4,20.4,12.52,"Local Cheese (1 kg), Markets"
Sudan,15.5,10.4,20.4,0.63,"Bottled Water (1.5 Liter), Markets"
Sudan,15.5,10.4,20.4,4,"Bottle of Wine (Mid-Range), Markets"
Sudan,15.5,10.4,20.4,0.8,"Domestic Beer (0.5 Liter Bottle), Markets"
Sudan,15.5,10.4,20.4,2.83,"Imported Beer (0.33 Liter Bottle), Markets"
Sudan,15.5,10.4,20.4,1.5,"Cigarettes (Pack of 20, Marlboro), Markets"
Sudan,15.5,10.4,20.4,7.6,"Chicken Fillets (1 kg), Markets"
Sudan,15.5,10.4,20.4,4.77,"Apples (1 kg), Markets"
Sudan,15.5,10.4,20.4,2.3,"Oranges (1 kg), Markets"
Sudan,15.5,10.4,20.4,1.6,"Potatoes (1 kg), Markets"
Sudan,15.5,10.4,20.4,0.68,"Lettuce (1 Head), Markets"
Sudan,15.5,10.4,20.4,2.16,"Cappuccino (Regular Size), Restaurants"
Sudan,15.5,10.4,20.4,2.8,"White Rice (1 kg), Markets"
Sudan,15.5,10.4,20.4,2.1,"Tomatoes (1 kg), Markets"
Sudan,15.5,10.4,20.4,1.48,"Bananas (1 kg), Markets"
Sudan,15.5,10.4,20.4,1.17,"Onions (1 kg), Markets"
Sudan,15.5,10.4,20.4,8.13,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Comoros,15.5,7.5,23.5,6.4,"Meal at an Inexpensive Restaurant, Restaurants"
Comoros,15.5,7.5,23.5,19.5,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Comoros,15.5,7.5,23.5,8.28,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Comoros,15.5,7.5,23.5,1.08,"Domestic Draft Beer (0.5 Liter), Restaurants"
Comoros,15.5,7.5,23.5,1.94,"Imported Beer (0.33 Liter Bottle), Restaurants"
Comoros,15.5,7.5,23.5,1.04,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Comoros,15.5,7.5,23.5,0.67,"Bottled Water (0.33 Liter), Restaurants"
Comoros,15.5,7.5,23.5,4.48,"Milk (Regular, 1 Liter), Markets"
Comoros,15.5,7.5,23.5,0.59,"Fresh White Bread (500 g Loaf), Markets"
Comoros,15.5,7.5,23.5,5.22,"Eggs (12, Large Size), Markets"
Comoros,15.5,7.5,23.5,8.01,"Local Cheese (1 kg), Markets"
Comoros,15.5,7.5,23.5,1.35,"Bottled Water (1.5 Liter), Markets"
Comoros,15.5,7.5,23.5,17.47,"Bottle of Wine (Mid-Range), Markets"
Comoros,15.5,7.5,23.5,0.99,"Domestic Beer (0.5 Liter Bottle), Markets"
Comoros,15.5,7.5,23.5,6.99,"Imported Beer (0.33 Liter Bottle), Markets"
Comoros,15.5,7.5,23.5,5.24,"Apples (1 kg), Markets"
Comoros,15.5,7.5,23.5,4.68,"Potatoes (1 kg), Markets"
Comoros,15.5,7.5,23.5,2.33,"Lettuce (1 Head), Markets"
Comoros,15.5,7.5,23.5,1.83,"Cappuccino (Regular Size), Restaurants"
Comoros,15.5,7.5,23.5,1.77,"White Rice (1 kg), Markets"
Comoros,15.5,7.5,23.5,4.29,"Tomatoes (1 kg), Markets"
Comoros,15.5,7.5,23.5,3.21,"Onions (1 kg), Markets"
Comoros,15.5,7.5,23.5,12.86,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Namibia,15.3,8.7,21.2,7.94,"Meal at an Inexpensive Restaurant, Restaurants"
Namibia,15.3,8.7,21.2,35.28,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Namibia,15.3,8.7,21.2,5,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Namibia,15.3,8.7,21.2,1.47,"Domestic Draft Beer (0.5 Liter), Restaurants"
Namibia,15.3,8.7,21.2,1.76,"Imported Beer (0.33 Liter Bottle), Restaurants"
Namibia,15.3,8.7,21.2,0.95,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Namibia,15.3,8.7,21.2,0.94,"Bottled Water (0.33 Liter), Restaurants"
Namibia,15.3,8.7,21.2,1.43,"Milk (Regular, 1 Liter), Markets"
Namibia,15.3,8.7,21.2,0.89,"Fresh White Bread (500 g Loaf), Markets"
